,heckmann_Acetate1_B1,heckmann_Acetate1_B2,heckmann_Acetate2_B1,heckmann_Acetate2_B2,heckmann_Acetate3_B1,heckmann_Acetate3_B2,heckmann_C13_A3_B1,heckmann_C13_A3_B2,heckmann_EVO1_B1,heckmann_EVO1_B2,heckmann_EVO2_B1,heckmann_EVO2_B2,heckmann_GLU_A10_B1,heckmann_GLU_A10_B2,heckmann_GLU_A4_B1,heckmann_GLU_A4_B2,heckmann_GLU_A6_B1,heckmann_GLU_A6_B2,heckmann_GLU_A8_B1,heckmann_GLU_A8_B2,heckmann_Glycerol2_B1,heckmann_Glycerol2_B2,heckmann_pgiEVO1_B1,heckmann_pgiEVO1_B2,heckmann_pgiEVO2_B1,heckmann_pgiEVO2_B2,heckmann_pgiEVO3_B1,heckmann_pgiEVO3_B2,heckmann_pgiEVO4_B1,heckmann_pgiEVO4_B2,heckmann_pgiEVO5_B1,heckmann_pgiEVO5_B2,heckmann_pgiEVO6_B1,heckmann_pgiEVO6_B2,heckmann_pgiEVO7_B1,heckmann_pgiEVO7_B2,heckmann_ptsEvo1_B1,heckmann_ptsEvo1_B2,heckmann_ptsEvo2_B1,heckmann_ptsEvo2_B2,heckmann_ptsEvo3_B1,heckmann_ptsEvo3_B2,heckmann_ptsEvo4_B1,heckmann_ptsEvo4_B2,heckmann_sdhEvo1_B1,heckmann_sdhEvo1_B2,heckmann_sdhEvo2_B1,heckmann_sdhEvo2_B2,heckmann_sdhEvo3_B1,heckmann_sdhEvo3_B2,heckmann_tpiEvo2_B1,heckmann_tpiEvo2_B2,heckmann_tpiEvo3_B1,heckmann_tpiEvo3_B2,heckmann_tpiEvo4_B1,heckmann_tpiEvo4_B2,heckmann_Xylose1_B1,heckmann_Xylose1_B2,heckmann_Xylose2_B1,heckmann_Xylose2_B2,heckmann_Xylose3_B1,heckmann_Xylose3_B2,heckmann_Xylose4_B1,heckmann_Xylose4_B2,BOP27(4gL Acetate)R1,BOP27(4gL Acetate)R2,"BOP27(4gLglucose, 5mM methionine)R1","BOP27(4gLglucose, 5mM methionine)R2","BOP27(4gLglucose, W2, 2gL cytidine)R1","BOP27(4gLglucose, W2, 2gL cytidine)R2","BOP27(4gl glucose, M9)R1","BOP27(4gl glucose, M9)R2","BOP27(4glglucose, W2, 2gl glutamine)R1","BOP27(4glglucose, W2, 2gl glutamine)R2",BOP27(4glglucose_NoTE_wDPD)R1,BOP27(4glglucose_NoTE_wDPD)R2,BOP27(Acetylglucosamine)R1,BOP27(Acetylglucosamine)R2,BOP27(Fruc)R1,BOP27(Fruc)R2,BOP27(Fumarate)R1,BOP27(Fumarate)R2,BOP27(Galactose)R1,BOP27(Galactose)R2,BOP27(Glucarate)R1,BOP27(Glucarate)R2,BOP27(Glucose wPQ)R1,BOP27(Glucose wPQ)R2,BOP27(LB)R1,BOP27(LB)R2,BOP27(Pyruvate)R1,BOP27(Pyruvate)R2,BOP27(Sorbitol)R1,BOP27(Sorbitol)R2,BOP27(W2wCytosine)R1,BOP27(W2wCytosine)R2,BOP27(pH5.5)R1,BOP27(pH5.5)R2,CRPAR1 B1,CRPAR1 B2,CRPAR1AR2 B1,CRPAR1AR2 B2,CRPAR2 B1,CRPAR2 B2,Del-Cra_Acetate R1,Del-Cra_Acetate R2,RPOBE546V(Glucose)R1,RPOBE546V(Glucose)R2,RPOBE546V(LB)R1,RPOBE546V(LB)R2,RPOBE672K(Glucose)R1,RPOBE672K(Glucose)R2,RPOBE672K(LB)R1,RPOBE672K(LB)R2,del-cra glucose R1,del-cra glucose R2,del-cra(Fructose)R1,del-cra(Fructose)R2,del-crp glucose R1,del-crp glucose R2,del-crp glycerol R1,del-crp glycerol R2,evo04R1,evo06R3,pgi1R1,pgi1R3,TCS_WT_etoh__PnPR1,TCS_WT_etoh__PnPR2,WT_42C__PnPR1,WT_42C__PnPR2,glu_glu_ale4__glu_403_13__PnPR1,glu_glu_ale4__glu_403_13__PnPR2,hot_tale_hot_ale3_30C__3_228_30C__PnPR1,hot_tale_hot_ale3_30C__3_228_30C__PnPR2,hot_tale_hot_ale3_37C__3_228_37C__PnPR1,hot_tale_hot_ale3_37C__3_228_37C__PnPR2,hot_tale_hot_ale3_44C__3_228_44C__PnPR1,hot_tale_hot_ale3_44C__3_228_44C__PnPR2,hot_tale_hot_ale3_mid_30C__3_181_30C__PnPR1,hot_tale_hot_ale3_mid_30C__3_181_30C__PnPR2,hot_tale_hot_ale3_mid_37C__3_181_37C__PnPR1,hot_tale_hot_ale3_mid_37C__3_181_37C__PnPR2,hot_tale_hot_ale3_mid_44C__3_181_44C__PnPR1,hot_tale_hot_ale3_mid_44C__3_181_44C__PnPR2,ros_tale_7_103_0pq__PnPR1,ros_tale_7_103_0pq__PnPR2,ros_tale_7_103_250pq__PnPR1,ros_tale_7_103_250pq__PnPR2,ros_tale_7_103_750pq__PnPR1,ros_tale_7_103_750pq__PnPR2,tcs_del_baeR_etoh__PnPR1,tcs_del_baeR_etoh__PnPR2,tcs_del_phoB_m9__PnPR1,tcs_del_phoB_m9__PnPR2,tcs_del_phoB_m9p__PnPR1,tcs_del_phoB_m9p__PnPR2,tcs_del_rcsB_etoh__PnPR1,tcs_del_rcsB_etoh__PnPR2,tcs_wt_CuSO4__PnPR1,tcs_wt_CuSO4__PnPR2,tcs_wt_lb__PnPR1,tcs_wt_lb__PnPR2
b0506,-0.832362421,-1.486696719,-0.413823864,-0.260178675,-0.752172342,-0.727050945,-0.081713114,0.030956508,0.285194167,0.440982411,0.450008256,0.235803514,0.227036862,0.547297721,-0.334693564,0.334693564,-0.290322985,0.264704344,0.217406575,-0.06898036,0.176703217,-0.004272266,-0.186602008,0.189554612,0.070598572,0.171994339,0.152242577,0.243819055,0.407505107,0.336805589,0.191435775,0.232853218,-0.079305734,-0.309696053,0.537826692,-0.069556613,0.662700988,0.073962467,0.521985504,0.450356812,-0.269441149,-0.31202396,-0.028877433,0.130985016,0.36764485,0.405532439,0.466445432,0.627347542,0.753207541,0.505171016,-0.206403895,0.28953603,-0.110808151,-0.616561606,-0.010053486,-0.163127053,0.068474648,-0.265817037,0.207879974,-0.15295503,0.230564704,0.08572077,-0.193657872,-0.327893837,-1.796960433,-1.657792882,-0.669601584,-0.039732719,-1.003126444,-2.179610265,-0.449346508,-0.601105466,-0.41464941,-1.721960278,0.249586203,-0.490050091,-0.332011306,-1.374161533,-1.33461154,-0.838688207,-0.479068445,-0.585595622,-0.445572458,-0.179224483,-0.052324796,0.030683471,-0.195190714,-0.255131224,-3.195641946,-3.485303009,-1.002200473,-1.034038669,-1.288683828,-1.195067426,-1.463752618,-0.586901015,-0.279657804,-0.093677511,-0.354626242,-1.007497389,-0.798402407,-0.921741075,-1.386359649,-0.767352629,-2.063120439,-1.789845492,-1.044356866,-0.289865568,-2.10271172,-1.168238876,-2.801184403,-1.142986301,-1.133686957,-1.524833965,-0.977165341,-0.693042447,-0.540691288,-1.225280855,-0.924465354,-1.668537348,-0.598656273,-0.71002432,-0.123811703,0.123811703,-0.407451425,-0.274871869,-0.565367622,-0.944202924,1.556775604,1.118855265,-0.388974605,0.388974605,-0.861640844,-1.142044856,-1.187350505,-1.805175434,0.894586111,0.70939117,-2.427203442,-0.803684768,-0.35558689,0.393010023,-0.08143566,0.148026563,0.338537997,-0.533247305,0.272150039,0.881571281,0.506341132,-0.254404709,-1.441268301,-0.428590133,-1.301271192,0.186857292,-0.0297914,-0.534718293,-0.524825185,-0.598750921,-1.965267909,-1.335714678,-0.724423608,-1.424492821
b0655,1.033459451,0.768689193,1.065535274,1.347790703,1.166786624,1.303654906,-0.28294633,-0.204888817,-0.438819834,-0.316793645,0.030507595,-0.13474705,-0.511169509,-0.42261726,0.128948343,-0.128948343,-0.109138264,0.004659757,-0.520776251,-0.461491366,-0.587587041,-0.651733134,0.113360887,0.299571594,0.425938905,0.525701687,0.598552005,0.645122433,0.467790244,0.403005192,0.519932317,0.504702405,0.364297686,0.653451441,0.57693066,0.534457225,-1.150082375,-1.70139866,-1.748096538,-2.130523427,-1.685863255,-1.830875539,-0.372069043,-0.663846674,-0.382890751,-0.445418664,-0.256067648,-0.198589426,0.566868011,0.558052368,0.526710137,0.486778454,0.361116122,0.366194881,0.293053273,0.356661067,-1.079631957,-1.70040085,-0.248224502,0.026684334,0.775636426,0.853368575,0.439156848,0.277551714,4.073346295,4.272236534,2.196088866,1.953674899,3.898105479,3.931560259,2.857358724,2.753310339,2.823632571,1.893949787,2.427029581,2.523995463,2.424821743,2.875803605,3.517463532,2.883899247,4.037401012,3.793159194,1.573540396,2.503693234,2.183112865,2.262268238,-0.296674119,2.215255304,-0.403190646,-1.643167938,3.892379749,3.739983608,1.8776423,3.219889119,5.186502215,4.987833839,2.445507543,0.819280173,3.227625688,3.29983359,2.700029937,3.472364364,4.211443732,4.142421368,2.857773594,1.586927935,2.096407596,2.410802893,-0.220114878,-0.409200064,1.777666337,1.755654543,-2.273464628,-2.356402243,2.512351614,2.801129102,2.607318614,2.259343496,1.626862032,2.297105479,2.07112091,2.500854559,-1.367201671,1.367201671,3.008512834,2.787419091,-0.574899505,-0.441121516,0.535583056,1.089753692,0.030702212,-0.030702212,0.445175275,0.236194782,-0.174300765,-0.806880566,0.472466135,0.124886632,0.251310975,0.492547583,-1.490195015,-0.356522892,-0.967887527,-3.413934067,1.215003795,0.704726628,1.28873643,1.334791615,1.204856272,0.839353589,-0.241482896,0.578766989,-1.007000941,0.755323394,0.350409776,1.041662391,-0.02396794,-1.502799314,-1.946830346,-3.396831859,-1.186886742,-1.452058376
b2143,0.438205465,-0.489347646,-0.051565339,0.160288333,-0.447309045,0.077585673,-0.313046605,0.244679829,-0.762323608,-0.63116701,-0.796934561,-0.439970502,-0.021011306,-0.044700921,0.192733186,-0.192733186,-0.577930302,-0.416664684,-0.623883745,-0.754595218,-0.371367356,-0.482421523,-1.323584767,-1.287492861,-1.202477526,-0.578947447,-0.499198743,-0.762377434,-0.07273996,0.040452317,-0.882623605,-0.704849785,-0.978938229,-1.193729164,-1.064572411,-1.308697602,-1.399570233,-1.431720446,-1.359084644,-1.402092362,-1.405696699,-1.405502281,-1.401799674,-1.465801637,-1.306999847,-1.228578807,-0.689772985,-0.650344237,-0.37766841,-0.805133615,-1.173926676,-1.20072598,-0.895321255,-1.150099567,-1.108645395,-1.053665741,-0.029345645,-0.148576599,-0.38425516,-0.971457266,-1.251197009,-1.313187495,-1.25361095,-1.198185413,1.860985914,0.623815977,0.001373025,-0.362689374,4.584828099,3.950975867,0.348807257,-0.317848552,1.594906264,0.243479377,1.561777815,1.577806381,0.038743817,-0.151695396,-0.337091078,-0.257670355,0.533773618,0.063753759,-1.474198547,-0.929380734,0.365935646,-0.677446438,0.986895458,0.794379476,2.98692125,2.852941938,0.359121423,0.010693151,0.096147983,0.188992787,1.529577045,2.543280126,2.654594713,2.556271134,-2.853391672,-2.892572288,-3.473787126,-3.449154774,-4.00224713,-3.991469205,1.093755233,0.682680695,-0.379857544,0.099412363,2.464359925,1.755842848,0.795079764,-0.039910094,2.182945238,1.563068891,1.535238529,0.510549968,0.899929552,1.675965367,-0.996329396,-1.455686106,-0.781709987,-0.23039385,0.221598307,-0.221598307,-0.797383889,-0.915830939,3.732868977,3.139837792,1.259759685,1.986655094,0.22525232,-0.22525232,-2.051529325,1.484766645,-0.99542014,-1.669871852,0.361760158,1.495954624,0.988013591,1.012286828,0.351147262,-0.627929316,1.201871759,1.648442976,-1.061204907,0.881240178,1.237157963,-1.516421194,-0.21015758,0.49689484,3.965434288,3.457629738,0.924860428,1.105239936,0.366123924,1.384909219,4.829440553,4.184726322,2.934538486,2.370012279,3.707462379,3.047379961
b1130,0.819949497,0.83947498,0.20210031,0.309468092,0.969061755,0.883127077,0.476821666,0.630501668,-0.165398348,-0.216121456,-0.401346907,-0.00663067,0.214946434,0.163645946,-0.045177538,0.045177538,-0.745029834,-0.290785157,-0.126885267,0.01811773,-0.077691613,-0.173724458,0.25392287,0.355315099,0.130035988,0.333260003,0.425456671,0.351454282,0.438151887,0.287733997,0.754562599,0.659022695,-0.039695284,0.266697063,0.248395309,-0.522579262,0.234423488,0.186790045,0.142526346,-0.202763709,0.306268955,0.062424191,0.219756018,-0.166156752,-0.463227401,-0.25552419,-0.308556575,-0.19273197,-0.208957503,-0.259129923,-0.139591327,-0.021507852,-0.284217981,-0.531415531,-0.203978448,-0.383820556,0.241808948,0.040815188,0.274492144,0.317540868,0.195610325,0.221347901,0.21274146,0.240981446,1.054502346,1.9591401,0.247790098,0.417256683,1.308671883,2.979614366,0.076389266,0.85151478,2.375775407,-0.407845121,1.705732958,1.661106448,1.421753373,0.208962129,0.462709742,1.839631359,2.196421245,2.057929733,0.915634721,1.320057188,1.97516274,2.008855082,0.778272549,0.917693525,0.534239772,0.238585793,0.66999893,0.095363732,-1.450039421,0.50149641,3.109884413,0.87268662,1.950965623,1.007649904,0.770349888,1.208305863,1.246048238,1.139566769,1.362089293,2.143945441,0.306262389,0.267394035,-0.158230884,0.098095547,-1.247083331,-0.629732466,-0.61402171,-0.617968888,-0.456215645,-1.060173063,-0.024759771,-0.613444236,0.504389522,0.694372045,1.787150489,0.124027079,1.648285844,1.517826745,-0.032991254,0.032991254,0.191835737,1.014278583,1.193226454,0.775193957,2.487346849,1.568369543,-0.364638264,0.364638264,0.90052583,1.6192631,0.309153764,0.206738273,0.938240087,0.715577204,0.165882668,1.326752406,1.466319419,0.317316244,-1.555605399,-0.253482951,0.325955499,0.039269185,1.251195672,0.929800694,1.16837821,-0.065561421,0.575816568,1.525629388,-2.106828973,2.149336623,2.270357484,2.908567477,2.619145655,-1.197232352,1.257508503,-0.753923726,-0.44127553,1.228069667
b2134,-0.452964471,-0.53550903,-0.3306208,-0.332567039,-0.458253386,-0.421534775,0.250852867,0.569689559,0.453025988,0.686545237,0.750679344,0.760186119,0.399704856,0.311865199,0.007870974,-0.007870974,0.011242091,0.574109501,0.540566836,0.30473009,-0.408769916,-0.407736767,-0.282705616,0.029072245,0.180562373,0.18337985,-0.140947991,-0.176488391,-0.027488407,-0.014396743,0.03784748,0.253286328,0.395244235,0.289423568,0.473334395,0.44446264,-0.461900828,-0.494021972,0.23071484,0.508158779,-0.468021805,-0.467827561,1.1520095,0.30510269,-0.161720227,-0.167386403,0.461139635,0.545847835,0.843321648,0.484525923,-0.442757572,-0.425211006,-0.490993574,-0.495312443,-0.409393564,-0.44002079,-0.176487491,-0.167742844,-0.390703098,-0.389973308,0.288074936,0.262477949,-0.316065673,-0.260684081,-2.161279247,-3.154260988,-0.361315145,-0.749855539,-0.494780658,-2.944450155,-0.227370344,-0.552336573,-0.717142117,-1.321070702,-1.871925992,-2.210026987,-1.578225965,-1.286201083,-0.571866423,-0.991212707,-2.118496572,-2.600562353,-1.726037131,-0.97300464,-2.03320479,-0.59436239,-1.442427839,-2.124765517,-4.216680554,-4.174296568,-1.605800885,-2.036029224,-2.722904901,-1.695439518,-1.80816908,-0.661243182,-0.20901583,-1.181376782,-1.273191277,-1.855990987,-1.230827079,-1.87464399,-1.767684843,-0.425863994,-3.381462813,-3.554670584,-0.983855169,-1.079121954,-1.63817817,-2.278894424,-0.659331148,-0.155123224,-3.116467334,-2.780529738,0.358052647,-0.488803719,-0.107692716,-0.484058567,-1.214303736,-1.185239202,-1.727687924,-2.341553318,0.014854989,-0.014854989,-1.022278502,-1.809670207,-1.38610944,-2.603834057,0.040309602,-0.787679697,-0.208643467,0.208643467,-0.507072896,0.124241713,-1.265572583,-0.732803261,-1.698986523,-3.255923921,0.136355338,0.143742075,-1.530129531,-1.161965039,-2.663976445,-2.315888807,-0.079932166,-0.796082194,0.643579625,-0.452776312,-0.962490996,-0.11058581,-1.514852439,-0.551078863,0.745636364,0.557139818,-0.102563488,0.5574705,-1.235429742,-2.528129785,-1.271198235,-1.225644107,0.441510439,-0.742108683
b1238,-0.117986478,-0.481441597,0.257643344,0.351078088,0.378712615,0.473081137,0.843809707,0.545614203,-0.754991808,-0.747277119,-0.716041243,-0.795769787,1.102982708,1.052843568,0.147740556,-0.147740556,-0.787592367,-0.510095149,-0.330586034,-0.385443181,0.518388415,0.339104932,0.612778575,0.226919457,-0.48695646,-0.461412717,0.18397036,-0.492266194,-0.843303257,-0.821658324,0.695036613,0.858073136,-0.504802352,-0.526516684,-0.565739582,-0.128660851,0.231698729,0.022109749,0.361175137,0.507308216,0.485809717,-0.139805511,0.555615927,-0.560302074,-0.418359057,-0.406918079,-0.07572713,-0.507742326,-0.83483684,-0.853662675,-0.908214542,-0.890875963,0.078893487,-0.619481793,0.18440902,0.210008112,0.780110498,0.712365632,0.437033446,0.701740409,0.160021166,0.556434474,0.661469842,0.439610532,0.585783799,-0.054442113,3.480238363,3.585515551,0.789578063,0.859533965,1.737997092,1.185554135,-1.488450676,-1.579809693,0.692356462,0.477820165,0.817097835,1.15950092,1.066094827,2.286877879,2.059641415,2.46824098,1.491991899,1.628992415,2.829634837,3.114899899,0.173701729,-0.46635887,1.802211941,2.067386657,0.789157699,2.641591383,-0.153133511,0.905400314,-1.292501364,0.306908892,0.225833134,2.350950741,-0.085152913,2.141519803,1.654311162,-0.418834045,2.984971965,3.314533736,0.490552571,-0.213279143,0.688800034,1.407111568,2.286080935,2.017216403,1.998263031,1.499774156,2.131562758,1.763717029,0.994037466,-0.408227726,1.756220769,1.868217546,2.945781999,1.491423544,2.844611322,2.609856142,-0.810619141,0.810619141,0.502788569,0.817591813,1.132474879,0.773158376,0.252023085,0.723206584,-0.635751767,0.635751767,-0.03061326,0.529534631,-0.157794667,-0.372375803,0.158593112,0.442561653,0.448257609,-0.36362388,0.107074948,0.245041517,0.184156944,0.888771692,1.377765064,1.044217695,1.511091476,0.948327452,1.077330351,1.302961834,0.772869635,0.988044516,0.272813749,0.833216875,0.116471497,0.75312124,1.744590862,0.639610089,0.618162792,0.323552367,1.615395713,0.667509867
b3725,-0.367019743,-0.449237612,0.667125183,0.334138557,-0.465950028,-0.429435248,0.419310127,0.523685589,0.631014959,-0.019600113,-0.030131415,0.46400802,-0.014197004,0.767100695,0.007839811,-0.007839811,-0.02424055,1.237164593,-0.417371064,-0.471990305,-0.416740049,-0.415712511,0.178934977,0.291820871,-0.036323691,-0.267939147,-0.359296839,0.561752826,0.608182115,0.209188548,-0.363789872,-0.37113799,-0.349696659,-0.371409242,0.129365587,-0.186745442,0.918928156,-0.00526116,0.839425049,0.29701566,0.321503977,0.257661328,0.724216176,0.659604888,-0.446122446,-0.451735469,0.549483619,0.993684414,-0.329032557,0.110024613,-0.450540864,-0.433091303,4.07484818,3.484801512,3.611184525,3.44351373,-0.291322824,-0.282633766,-0.398770782,-0.398044908,-0.322124017,-0.383741406,0.669666227,0.074572517,-0.433315697,-0.826345805,0.604032266,0.937320474,-0.292099553,-0.137794457,-0.893944912,-0.371393145,0.483755504,-1.536693607,0.161645318,0.642371488,0.351855487,-0.154997094,-0.323358194,0.336595621,-0.563609184,0.039820697,0.369009237,0.745556264,-0.703205313,-0.595254021,-0.445333696,-0.292036012,-0.026703624,-1.683599218,-0.08350014,-0.123452242,-2.267074901,-0.590460058,-0.47582654,0.134364898,-0.274865171,0.000705651,0.688806765,0.193601901,0.530261972,0.294565531,-0.441355725,1.607259897,-0.297320286,-1.172860583,-2.212962101,-1.82236651,-1.48789063,-0.990064739,-2.04719076,-2.050654841,-0.603478837,-4.379378915,-0.450758946,-0.339383089,-1.112687077,-0.895409311,-0.490867917,-0.014183496,-0.650294417,-0.542826147,-0.299693963,0.299693963,-0.264029395,0.84239973,1.810231693,1.432670691,0.421712074,0.750288389,-0.259704351,0.259704351,-0.01935966,-0.816587643,0.242559602,-0.574571394,0.762800799,-0.303552203,-0.931814738,0.128522394,-0.704069472,0.019191972,0.153850426,-2.049449672,2.700848216,1.187219122,1.955764657,2.746330763,2.69728977,2.087291676,1.322226514,1.852438121,-3.362309939,-3.282980318,-3.287574909,-3.282827357,2.059363065,0.631783322,0.408110961,-0.174019639,0.833269403,-0.061434204
b0887,-0.550388687,-0.401392123,-0.018136115,0.394238286,0.345134745,0.749031523,-0.189795387,0.417898994,0.313373348,0.697267275,0.54163115,0.605596081,0.182848731,0.760911765,0.034811617,-0.034811617,0.564856122,0.917859509,0.259266947,0.209934024,-0.130775842,-0.642824764,0.932774445,0.701706244,0.425666324,0.616854759,0.760195154,0.705026081,0.232746106,-0.102132725,0.540609853,0.286935472,0.54391278,0.516175563,1.0489583,0.32374495,0.666335537,0.826583224,0.285269169,0.203398121,0.768539663,0.537955718,0.457592558,0.471535362,0.456507061,0.428526238,0.530498494,0.541136313,-0.081555902,0.110213628,0.593780625,0.763414967,0.103587161,0.07178442,0.452220599,0.492892416,0.984601635,0.22030978,0.191752322,-0.086552929,0.719975501,0.312832892,0.260575869,-0.291646434,-0.601479793,-0.548552556,0.591677237,1.004428605,0.379959097,-3.150883286,-0.158731349,0.746127603,-0.572868654,1.240685239,0.573471039,0.538667526,-0.542397214,-0.422504896,0.919525577,-0.3082747,-0.120697681,-0.378903249,0.711323876,-0.028019999,0.25930394,-0.024868672,-0.340379229,-0.227000988,-1.116226552,-2.300176103,-0.245948552,0.246777204,-0.342107221,0.555687939,1.308349271,0.375995468,0.209514376,-0.194339337,0.482604689,-0.792710816,0.695005488,0.430613995,-1.207976874,0.714891331,-1.576939315,-1.938829773,-0.301040692,-0.608675841,0.299783575,-0.089794864,-1.344522888,0.332026437,-0.018199175,-0.11287439,-0.081128975,0.146696994,0.784500812,1.543960788,1.071533674,0.210075025,-0.110415984,-0.501754066,0.735266915,-0.735266915,1.063330725,0.241701529,0.755081746,-0.182132137,0.000143347,0.137427766,-0.476398324,0.476398324,-0.852066121,-0.963529138,-0.132284548,0.233734099,-0.063166299,0.604244791,-1.217248751,-0.534322269,-1.308136594,0.276275546,-0.261555788,0.679063145,-1.297364872,-1.792978733,-1.153721886,-1.018634761,-1.40374616,-0.209583853,0.380852541,0.048669292,-0.551445014,-0.474341503,-0.740971633,-0.055501466,1.308876459,0.381134602,-0.269767415,-1.773631289,-0.007623025,-1.098171434
b0651,1.864338761,1.930193251,1.964766376,2.006978882,2.122044815,2.029712847,-0.143673617,0.173965626,-0.164260869,0.05709222,0.886978998,0.8168793,0.105301973,0.003450682,0.172133727,-0.172133727,-0.128586422,-0.447604751,0.25100602,0.136314802,0.486655508,0.053989833,0.492099293,0.156222822,0.951048361,0.402247117,0.416244041,0.761826509,1.151131814,0.622351414,0.99374679,0.858306729,0.452707891,0.571688443,0.472588177,0.529692626,-0.675492883,-0.707655732,-0.634991778,-0.678015993,-0.342431211,-0.681427241,-0.517054349,-0.581227955,-0.346549017,0.150840177,-0.228362113,0.279589585,0.716561572,0.047461175,0.982346674,0.489592544,0.936760307,0.302260938,0.093260462,0.092829463,1.018436983,0.623027412,1.13092716,0.72053622,0.8272857,0.505365851,0.243076285,0.09866265,2.774547571,1.927944452,0.711030419,0.391937547,0.446384221,-2.090118584,1.223249266,0.230313112,0.687272418,0.932238149,0.769228338,-0.29055612,0.160285552,0.35401444,2.683575299,2.301625567,2.566697109,1.906323827,1.33261001,2.395743979,0.723182117,0.757414799,0.97295192,0.287416187,2.255203688,0.871408769,2.017976304,1.959086556,2.814707357,2.304525144,-2.601371942,-1.052979293,-1.22519878,-0.816507696,-0.894956413,-1.203525928,-0.555534939,-1.46894952,2.809993697,3.546085701,1.070182399,1.343171631,-0.378282041,-0.433587015,2.65998932,3.052874513,-0.214573179,-0.21842295,2.980219977,2.243935753,0.661828963,0.015104763,0.463776463,0.605042872,-2.27466739,-2.526779191,-2.166890748,-3.097683342,-0.103424732,0.103424732,1.082982026,0.184825717,3.407521385,3.462963811,-2.065597356,-0.262505504,-0.161669667,0.161669667,-1.334100156,-0.646549096,-0.187532297,-0.269971629,-0.575165168,-0.500737769,-0.086802567,-0.316085118,-0.545735898,-0.455760573,-0.958483136,0.034332913,0.583754171,0.036747565,0.21928576,0.1354246,-0.584697972,0.021735353,3.108835051,3.419231466,0.026827885,-0.592211894,-1.242177429,-0.768408759,4.049068074,3.813152118,2.912004386,1.78078615,3.013619821,2.598615531
b0945,-1.118117676,-0.732672666,-0.092387002,-0.051623409,-0.709331543,-0.978325732,-0.02280747,0.016839539,0.252070171,0.130210407,0.122866258,0.138629334,0.433563133,0.324343707,-0.052311041,0.052311041,0.334894992,0.567842548,-0.060109802,-0.169368744,0.232849029,0.164202152,-0.815824507,-0.598383876,-0.515322521,-0.130488106,-0.828220271,-0.723312855,-0.636450918,-0.554326887,-0.337069556,0.011595988,0.060545428,0.047282417,0.097613119,-0.280889325,-0.041260353,-0.633237068,-0.16473892,-0.4631796,0.040736387,0.27487548,0.151102011,-0.144233216,-0.111255994,0.122059459,-0.202626681,-0.195860786,-0.10113662,-0.508047182,-1.083089876,-0.865464949,-0.854257181,-1.070418236,-1.162234347,-0.690847976,0.000530697,-0.302079269,-0.282418862,-0.415371212,0.043301369,-0.380909461,0.184120018,0.124467777,-2.745354295,-1.862739609,0.801832631,1.013877146,-1.928853783,-3.415972619,-1.412863114,-0.504910002,0.30817821,-1.300547292,0.223132552,0.285734734,-0.213848209,-0.58056598,-1.484594409,-0.744854756,-0.833864191,-0.903297248,0.02955576,0.53482979,-0.202455125,-0.735549654,-0.714476163,0.112054861,-1.157447202,-2.216383905,-0.209962993,-1.546696358,-1.864959048,-1.772503081,-1.962882331,-4.00698276,0.579331712,0.075238464,1.809147083,1.050849306,1.193453113,1.643876213,0.659866523,1.126948098,-0.921701009,-1.401696661,-0.743149091,0.044527739,-5.316115028,-5.257442451,-2.09760983,-1.724523677,-2.719157454,-6.007490166,0.702379058,0.68410868,-0.20642986,-0.018295903,1.315965384,0.817631283,0.738793644,1.450505979,-0.192382833,0.192382833,-3.67140545,-1.238132212,-0.681797039,-2.590514319,2.66020565,0.618977968,-0.23764237,0.23764237,0.127537686,-0.696816312,0.710818858,-0.661746116,1.303577411,1.52008716,-0.524826249,0.430889436,0.479251215,0.866771864,-0.020502597,0.931053339,1.110582581,0.542752207,0.972992992,1.403966944,1.404749468,0.440594137,-2.326766496,-2.296722683,0.132966295,1.293671358,1.573871209,2.249597828,-2.695242588,-2.75477034,-1.070251354,-1.021100693,0.635123295,-0.368024889
